customer_id,customer_name,risk_score_30d,risk_score_60d,risk_score_90d,account_value,days_since_last_order,active_months,volatility,gmv_slope,intervention_status,risk_level_30d
336,Ruby Grocery,0.7711989372663365,0.9662969936598732,0.9994195972083888,0.0,822,5,0.6133445183091761,0.0,,High
337,Sama Grocery,0.554853213478947,0.8643157710258983,0.9989926469388128,1276.8,134,24,0.3769678519053556,140.16118421052633,,Medium
340,All In One Grocery LLC,0.4140391954388229,0.8085061737066079,0.9992555558952754,3249.78,442,18,0.4385389371649992,105.3218063992024,,Medium
345,Al Nawaes Grocery,0.5360342723075707,0.9794284787593436,0.9968085270385876,5330.56,78,24,0.2415061991827915,103.91209366370512,,Medium
348,Daily Shop Supermarket,0.685686756918102,0.989164142427235,0.999214126824732,339.27,133,0,0.4613443227655385,99.99867362277833,,Medium
349,Tawasul Middle East Llc,0.6129029269060214,0.9865755078572064,0.9994492096680648,151.5,365,0,0.1682939624593993,214.94158415841588,,Medium
350,Al Baha Grocery,0.8735239914766392,0.9999999062137224,0.9962837548414284,666.76,945,3,0.4470974088772814,560.0325454436379,,High
351,Al Salam Grocery,0.888855192909019,0.988745995205264,0.9993059923530848,195.3,870,0,0.3028565084476611,100.0,,High
352,City Down Mini Mart,0.2751983433961739,0.964591239604904,0.998685989206288,3989.19,177,24,0.6336206480450248,122.14032171944676,,Low
353,Eve Grocery,0.9438479543211112,0.9892483395573484,0.9991388514433086,585.59,982,0,0.3473695813330398,99.9991461602828,,High
356,Samaa Al Madeena Supermarket,0.1453829553272263,0.9822994698158118,0.997590482007842,9494.21,71,24,0.2523717588962872,124.85632822530783,,Low
360,Tareq Grocery,0.7353701914655938,0.9917924411144308,0.9986779931852262,3323.68,332,23,0.2906939169215843,117.12670894911663,,High
361,New Lulu Grocery,0.872902586575374,0.9886499169782452,0.999337524325526,115.5,826,0,0.1841029928668811,146.3272727272727,,High
365,Al Jasmi Grocery,0.419741536876142,0.9941320235155612,0.998511979299794,5304.93,158,12,0.1831623920193753,111.30423964123936,,Medium
367,Pak Jinnah Super Market (L.Lc),0.872902586575374,0.9886499169782452,0.999337524325526,499.67,835,0,0.3287244692908757,100.0008005283487,,High
368,Tawafa Mart,0.0236462779125871,0.927097882280454,0.9984708284772744,13419.35,63,11,0.2123451551331774,119.6308390495814,,Low
373,Lamia Mini Mart,0.4164660242859024,0.8970332272366314,0.9971889158828354,743.51,67,6,0.3085482052429738,121.57523099891056,,Medium
383,Al Rayah Supermarket L.L.C,0.9190941601797726,0.9889792558217004,0.9992300303743924,163.01,941,0,0.2189567143814204,99.9950923256242,,High
385,Noor  Sama Al Madina,0.1590837671895452,0.9968017847725522,0.9973047322486044,7307.75,65,24,0.4632694655359038,100.05687112996476,,Low
389,Maljan Al Madina,0.1901374494535898,0.5487971838112325,0.9994184977420112,6684.45,497,16,0.7695855585449087,110.83178870363308,,Low
392,Ahmad Murad Grocery,0.4299806064610185,0.974149109024324,0.9972538795200634,6233.51,75,24,0.0918569409409574,109.6566460950572,,Medium
393,Al Farazdaq Grocery (L.L.C),0.3010247773880196,0.9981969928322328,0.998500855928805,10376.46,158,24,0.0843069813992926,113.25937747555524,,Medium
396,People'S Life Grocery,0.6720077121325314,0.989075306849349,0.9992191817211468,398.57,135,0,0.0208081278550031,99.9998745515217,,Medium
397,Innaba Supermarket,0.7758837749726565,0.9884000604350064,0.9994765711830648,398.0,627,0,0.2069348850151327,100.00326633165828,,High
399,MADIHA YUSUF GROCERY,0.3743424676587303,0.8845861755348673,0.9988559766927392,3422.94,227,24,0.1271236573107363,108.9960823152027,,Medium
400,Mohammed Abdulla Mohammed Grocery,0.3639528193922806,0.2911622555138244,0.2183716916353683,0.0,365,1,0.2767790732697043,0.0,,Medium
406,Maafi Supermarket,0.5414363980776841,0.9999804412698128,0.9981227427042084,21926.52,254,15,0.2732860164709296,106.67044975673296,,Medium
407,Saif Ahmed Grocery,0.0565284376364096,0.2670320241541081,0.998559254254129,3762.1,80,12,0.3526898296497279,99.99574705616544,,Low
409,Dahab Al Madina England,0.1484210927666005,0.9999950279188426,0.9967423025347496,14787.03,64,22,0.3752692208127239,116.23754060145949,,Low
410,Abdulla Kutait Grocery Br,0.8030402764430369,0.9893639474605006,0.9994769663658924,220.0,394,0,0.3417250102696658,99.98863636363636,,High
423,Al Shuwaihi Grocery,0.8354723804531518,0.9806153862645648,0.9982985954967246,1523.98,856,3,0.4411073053423867,155.39239360096587,,High
424,Dew Mart General Trading,0.6583748543904806,0.9889934319145168,0.9992242108623944,466.02,128,0,0.5800076625834486,100.00032187459766,,Medium
431,Mohammed Grocery,0.2535696769784591,0.9999383432934555,0.996502525944018,8971.69,67,8,0.2332304436164718,109.37780395889745,,Low
433,Dawan Grocery,0.9190941601797726,0.9889792558217004,0.9992300303743924,0.0,938,0,0.1357474977250709,0.0,,High
440,Saleha Grocery,0.7758837749726565,0.9884000604350064,0.9994765711830648,190.0,627,0,0.5227366506079847,100.0263157894737,,High
442,Delight Grocery,0.002188513571423,0.9999580233449454,0.9987429422437332,39276.03,63,20,0.3603739537026713,105.85853127212704,,Low
444,Al Wafa Supermarket,0.8242295208367691,0.9884417233218128,0.999414032950044,4500.0,733,0,0.4215269001109819,100.00433333333332,,High
447,Fathima Ali Grocery,0.9438479543211112,0.9892483395573484,0.9991388514433086,0.0,988,0,0.1269396039151294,0.0,,High
449,Al Towar Star Grocery,0.3445391182710529,0.892000205170399,0.9985667519939634,666.27,127,7,0.629664697387047,117.95578369129632,,Medium
450,City Horizon,0.7236053729855615,0.999999922225357,0.9925737839462516,160.0,92,9,0.3871486803546394,509.51249999999993,,High
451,Nasser Al Murjan Grocery (Branch),0.8099161096047836,0.8610834352608308,0.99897718881317,1002.93,833,1,0.1300880352957474,105.28476563668453,,High
454,Manafis Foodstuff Trading L.L.C,0.904699237538364,0.9888584513891276,0.9992694980965424,290.03,892,0,0.1337535704296039,99.99672447677828,,High
455,Madeena Alzawra Grocery,0.5640816598216294,0.9994398000430053,0.9980467569919672,3784.42,245,8,0.1772829482609851,100.0027877455462,,Medium
456,Ali Mohd. Bahzadi Grocery,0.5921692325147021,0.9862686250842332,0.999426780868702,407.5,317,0,0.2880242144173789,100.02699386503068,,Medium
457,Al Qusais Hill Grocery,0.5750364997993601,0.858299848780037,0.9988356119012086,479.25,199,4,0.1718901837580466,167.8093896713615,,Medium
463,City star grocery,0.6130671180592874,0.9865777416856036,0.99944921634567,151.0,338,0,0.299254400300403,100.00728476821192,,Medium
464,Mohammad Yahya Minimart,0.5639902061779859,0.7081687266587828,0.999095806282274,1446.97,852,5,0.1251770639110165,150.26704078177156,,Medium
472,Taj Grocery,0.2661996233184325,0.6726474635032408,0.9991207473709548,1160.84,128,9,0.5196620961100823,100.00525481547844,,Low
474,Al Mahdi Grocery,0.1940120116400624,0.9997846426507204,0.9969842568589796,11330.76,63,24,0.6130874975840613,120.87821558306769,,Low
478,Bu Masouma,0.7758837749726565,0.9884000604350064,0.9994765711830648,218.25,631,0,0.3551364020437763,99.96288659793817,,High
481,Al Rawi Grocery,0.2677436838248524,0.6124619740796906,0.999373109470782,9949.56,403,19,0.1033938578217773,101.74886628152402,,Low
482,Al darak grocery,0.6162971417853441,0.9865910386793034,0.9994274719203722,253.51,320,0,0.5212336664357444,100.00078892351388,,Medium
484,Gulf Cup Grocery,0.0232141083999205,0.125213549482215,0.9988240255909314,9907.75,64,12,0.3829105663875204,127.25212586106834,,Low
486,Al Tawon Grocery,0.534325000070348,0.8742990974431112,0.9989142755239436,1102.57,156,24,0.0886980581580278,166.97225572979494,,Medium
487,Haya Grocery,0.904699237538364,0.9888584513891276,0.9992694980965424,249.58,912,0,0.2963089029995993,99.99779629778024,,High
488,Gulam Abbas Ismail Arjang Grocery,0.9438479543211112,0.9892483395573484,0.9991388514433086,0.0,997,0,0.2111763835458131,0.0,,High
494,Luzan Grocery,0.7758837749726565,0.9884000604350064,0.9994765711830648,333.0,634,0,0.5159146646757798,133.34054054054053,,High
497,MAJID ROSHAN  Grocery,0.7573307980886189,0.9901544491167056,0.999049564627307,380.27,121,0,0.4840172111286758,99.99947405790624,,High
499,Oasha Mohd. Grocery,0.6220807550067675,0.8402556108260355,0.9990160064455484,958.13,196,23,0.3184841422158188,121.92484318411908,,Medium
502,Love Grocery,0.9327418532836234,0.9891156685907034,0.9991845177186206,0.0,954,0,0.0896557836880146,0.0,,High
503,Ain Madhab,0.4696493047886906,0.999568368349164,0.9984940681894778,7850.56,275,24,0.4727499504875208,108.56225543145968,,Medium
504,Ali Asghar Groceey,0.726734324914564,0.9512474359567216,0.999421825126352,1278.03,732,4,0.4968595707887472,134.2070608671158,,High
506,Zainab Hussain Ali Grocery L.L.C,0.749847879370251,0.94270486400551,0.9987372516213604,628.51,99,18,0.2936188331446911,99.9764522441966,,High
508,Happy Dawn Grocery,0.6077920722248041,0.9228144447178052,0.9990427731619452,1660.01,431,7,0.3626830071717677,115.25388401274692,,Medium
511,Rahmat Moradabad Qasemzadeh,0.0017479287048245,0.1917344084923421,0.9992593008260332,56978.6,63,9,0.4117339325749295,102.06306051745744,,Low
513,Ashkanani Hypermarket Llc,0.8075896572295812,0.990564771953249,0.9990214551776204,176.5,120,0,0.1899590288887173,116.9099150141643,,High
514,Al Qarasina Grocery,0.7393742016578466,0.9999999112057596,0.9971293843936976,269.0,750,2,0.2112663698188364,226.9600371747212,,High
521,Madinat Al Hamria Grocery,0.6596206710744549,0.9886147343462496,0.9993100192089224,191.5,166,0,0.6892058654160387,100.06527415143604,,Medium
525,Al Marwa Supermarket,0.9547036568031212,0.98940497459915,0.99908269972412,0.0,1020,0,0.0891562329124338,0.0,,High
528,Al Sidra Grocery,0.001073317817838,0.9999499967936484,0.9985575595540538,19542.33,64,11,0.1438988782995201,104.65779669056865,,Low
534,Adhwa Al Madina Supermarket,0.1353212645005567,0.645404327142355,0.998306266847548,7394.94,65,5,0.3414209425978178,108.81794172772192,,Low
535,Raheeb Grocery,0.5055837630704011,0.9851519543196412,0.9994476139869948,1155.46,352,0,0.2303799137562859,104.52564346667128,,Medium
537,Mahadha Supermarket L.L.C,0.904699237538364,0.9888584513891276,0.9992694980965424,667.64,904,0,0.1582571354932529,100.0003744532982,,High
539,Shaklan Market 3 L.L.C,0.6781449376069544,0.9987849115458398,0.9985962490961748,968.01,523,13,0.4008779069163184,167.20534911829424,,Medium
578,BLUE BELL GROCERY,0.6211103835235748,0.9625281291060755,0.996624708430339,2091.11,79,24,0.4410208484480059,100.00636025842736,,Medium
580,Wafa Al Madina General Trading Llc,0.6498318250145521,0.9266627830987278,0.9989453443083424,1298.5,584,2,0.2228184755188389,100.00269541778977,,Medium
585,Azco Supermarkets L.L.C,0.7076285323440717,0.999714088349524,0.998154740214364,2060.75,624,2,0.3829936938021808,112.23268227587045,,High
590,Ali Mohammed,0.2908146225452757,0.998972105817712,0.9987635590122308,26887.04,361,19,0.081208836647107,106.4879696686582,,Low
591,Al madeena plaza supermarket L.L.C,0.0012018838185327,0.6941519754079721,0.9999700427893776,210660.36,62,11,0.5502703289961127,103.5367512900861,,Low
600,Al Batal Grocery,0.9190941601797726,0.9889792558217004,0.9992300303743924,0.0,938,0,0.2140335920908031,0.0,,High
604,Naji Mini Mart FZE,0.8553294233980133,0.8069634659881257,0.9988751611872874,813.05,949,2,0.1952335440487439,100.00086095566078,,High
634,Hussain Sajwani Grocery,0.2996982383300994,0.9999999744393444,0.9938720575787428,19657.33,72,24,0.551088620586394,109.17044430754328,,Low
642,Al Ghous Main,0.0909389468113463,0.5230386636798527,0.998365780335574,9101.46,74,20,0.2831429054623743,101.95041235142494,,Low
648,Shams Al Hamriya Grocery L.L.C,0.4603697030991745,0.9640753524230244,0.9970080200495456,2692.05,70,17,0.2170253827157953,116.72998272691817,,Medium
650,Al Shaab Supermarket,0.0266814411820859,0.3657652880295951,0.9999780441269198,145553.31,70,8,0.2643834206299477,106.3105837304559,,Low
652,Nawaem Al Madina Minimart,0.3546268884790848,0.935167322190958,0.9986414274903548,1546.51,246,2,0.2114705618730049,106.03471687864936,,Medium
653,Mobarak Al Hammadi Grocery,0.1440151663374391,0.342741405158104,0.9984461873835272,1983.75,80,9,0.1537697732656529,135.41784499054822,,Low
655,Al Murooj Grocery,0.7758837749726565,0.9884000604350064,0.9994765711830648,622.5,624,0,0.3107440970180335,129.53373493975903,,High
659,AL SAHAB GROCERY,0.2202159752339043,0.6779657607403592,0.9989555794901732,3491.21,124,24,0.0818282599740861,112.14835257690028,,Low
663,Al Aqsa Madeena Grocery,0.4504683844783075,0.6698651149745846,0.9992138322782512,938.0,194,8,0.3319264972894256,100.0276119402985,,Medium
664,Qamber Tulum Abdulla Grocery,0.6392138875689626,0.9846859825015588,0.997630018071404,1660.02,121,1,0.3030649792423171,102.20741316369684,,Medium
665,Al Hufoof Grocery,0.666570647765703,0.9117108068214452,0.9987870208052744,1090.31,116,24,0.0945100716615281,99.9922499105759,,Medium
666,National Grocery,0.7873213218220136,0.979467605692696,0.9979459333264756,393.5,169,4,0.4962423542474594,138.6,,High
668,Al Quoz Shams,0.3237520810040193,0.4784210038806629,0.9995115251093108,3651.63,589,8,0.0841736210322101,100.01400744325136,,Medium
673,Al Safarjal Grocery,0.7552305230694852,0.94201483706549,0.9993619714596708,431.0,369,16,0.1662990311567515,99.99361948955917,,High
674,Rayal Grocery,0.1569093874523211,0.999543641294084,0.9974907695002068,8904.65,63,12,0.2341891528259286,102.35726839347984,,Low
681,Madina Al Karama Grocery L L C,0.5428349015146323,0.999989144377304,0.9951427623315636,5835.85,65,24,0.4501139690375547,101.73153011129484,,Medium
682,Fresh And Easy Supermarket,0.5317875258808389,0.8843252589529926,0.9983219010162384,2025.05,101,24,0.3340288777135629,100.01197501296264,,Medium
692,Khalifa Al Seeri Grocery,0.3003316902594347,0.7491208506541833,0.9993002030554474,1959.88,631,9,0.3099055106981032,104.76748576443455,,Medium
702,Open Today Supermarket,0.9173041104808508,0.9990354894178778,0.9969788305512676,750.02,997,0,0.2622842120975466,128.2673795365457,,High
703,Billu Grocery,0.7913799367502209,0.9889199161324882,0.9992490462849578,156.0,194,0,0.2945041225558794,99.99903846153843,,High
709,Warsan Al Madina,0.4457669573745728,0.6746445209948908,0.9994692988981144,786.78,627,11,0.4842425212475675,198.18920155570808,,Medium
720,Golden Mini Mart Grocery L.L.C,0.6978249808533911,0.9999999318021098,0.9973828886124804,9494.36,179,24,0.3200813405619001,100.55630395308371,,Medium
726,MADINAT AL QUSAIS SUPERMARKET LLC,0.5202435888958948,0.999999759049783,0.9950896737851812,25134.43,72,24,0.2419217890583005,111.4911816182026,,Medium
728,Saif Al Madina,0.5080872397999974,0.9996380879223792,0.996734055077444,15159.53,82,24,0.3081443163097533,106.08521834120188,,Medium
741,Faidh Al Madeena,0.9438479543211112,0.9892483395573484,0.9991388514433086,10.5,991,0,0.3335388889600842,1433.1999999999998,,High
747,Wadi Al Zahra Supermarket,0.9547036568031212,0.98940497459915,0.99908269972412,885.0,1005,1,0.1105909520754749,1478.2077966101697,,High
752,Ajwan Al Madeena Supermarket,0.5020210747612583,0.9947346694674274,0.998469400574102,3342.5,192,7,0.7443143380731888,159.9920418848168,,Medium
753,Ghazal Al Madina Grocery,0.0202182431088883,0.0161745944871107,0.012130945865333,0.0,365,1,0.235709885145441,0.0,,Low
757,Al Malas Grocery,0.6203746171938356,0.9951300832196864,0.9988680608520462,5698.82,414,20,0.2650483098613823,105.0738837162781,,Medium
758,rashid grocery,0.9438479543211112,0.9892483395573484,0.9991388514433086,0.0,982,0,0.0952216702257098,0.0,,High
762,Newcebees,0.9190941601797726,0.9889792558217004,0.9992300303743924,162.58,934,0,0.1025355714834868,264.6893836880305,,High
764,Daily Grocery,0.1105271449736187,0.9999659711964224,0.9974605638254188,5677.77,199,24,0.4704140687206037,134.47590339164847,,Low
765,Souq Al Madina Supermarket Llc,0.0044069891448602,0.1003361561284743,0.9997249477136432,109313.54,68,8,0.4408721956585561,107.676822560133,,Low
768,Sulfresh Supermarket,0.415803454338156,0.935013469199782,0.9991829102264702,4217.39,466,18,0.2942043033149373,103.21364635473596,,Medium
769,Golden Chain Grocery,0.6652532811510822,0.9997157693562416,0.9986687352213456,1819.43,513,15,0.2094531569195573,225.9251798640233,,Medium
770,Abdullah Kutait Grocery,0.6390352427946857,0.9952875486041728,0.9987712144500368,2912.75,530,16,0.2014646925092666,290.7412239292765,,Medium
775,Al Barsha Oasis Grocery,0.7460888557706525,0.9183008691644756,0.99863185728969,1095.09,101,24,0.2600243293749379,128.63408486973674,,High
776,Madinat Al Wafaa Grocery,0.2297087878855026,0.9997432701183844,0.9971083677726326,11938.84,87,10,0.2497556766780813,108.24722502353664,,Low
779,Noor Al Barsha Grocery,0.4595051515626074,0.9359762472239952,0.9971801292542388,3346.38,87,24,0.4937872258532415,117.6679127893425,,Medium
781,Sama Al Aweer Grocery,0.9438479543211112,0.9892483395573484,0.9991388514433086,0.0,977,0,0.2424750022478728,0.0,,High
